prevalence,calibration,fp_cost_regime,capacity,policy,mean_cost,std_cost,n_seeds,ci95_low,ci95_high,interval_method,best_policy,best_mean_cost,abs_diff_from_best,pct_diff_from_best,near_eq_1pct,near_eq_0.005,near_eq_0.01,near_eq_0.02
low,temperature_T1.5,high,2000,C_expected_exposure,507171.34900000005,6190.937778740153,10,503334.16601029236,511008.5319897077,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,362094.015,145077.33400000003,0.40066206010060684,False,False,False,False
low,temperature_T1.5,high,2000,D1_cost_aware_topk,441770.08100000006,9353.243742504454,10,435972.88046754187,447567.28153245826,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,362094.015,79676.06600000005,0.22004248261325182,False,False,False,False
low,temperature_T1.5,high,2000,D2_cost_aware_abstention,362094.015,10404.763419102534,10,355645.0758197653,368542.95418023475,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,362094.015,0.0,0.0,True,True,True,True
low,temperature_T1.5,high,5000,A_fixed_threshold_fifo,369044.066,12325.228252410892,10,361404.81038402126,376683.3216159787,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,357763.18,11280.885999999999,0.0315317132411446,False,False,False,False
low,temperature_T1.5,high,5000,B_topk_probability,839816.4720000001,10717.181140657405,10,833173.8943097886,846459.0496902115,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,357763.18,482053.2920000001,1.3474088976959566,False,False,False,False
low,temperature_T1.5,high,5000,C_expected_exposure,861949.477,5684.122504964621,10,858426.4213714384,865472.5326285615,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,357763.18,504186.29699999996,1.4092738581985993,False,False,False,False
low,temperature_T1.5,high,5000,D1_cost_aware_topk,665686.454,4324.547983781295,10,663006.0713900302,668366.8366099698,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,357763.18,307923.27400000003,0.8606902308951974,False,False,False,False
low,temperature_T1.5,high,5000,D2_cost_aware_abstention,357763.18,8436.988750984847,10,352533.88019491907,362992.4798050809,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,357763.18,0.0,0.0,True,True,True,True
low,temperature_T1.5,high,10000,A_fixed_threshold_fifo,368751.71400000004,11967.18447724091,10,361334.37621501146,376169.0517849886,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,362061.16099999996,6690.553000000073,0.01847906851295788,False,False,False,True
low,temperature_T1.5,high,10000,B_topk_probability,1492240.496,10688.53344137873,10,1485615.6743377596,1498865.3176622405,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,362061.16099999996,1130179.335,3.121514972438593,False,False,False,False
low,temperature_T1.5,high,10000,C_expected_exposure,1530272.334,4045.097693706113,10,1527765.156474279,1532779.511525721,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,362061.16099999996,1168211.173,3.226557551142582,False,False,False,False
low,temperature_T1.5,high,10000,D1_cost_aware_topk,1093403.8800000001,6137.527432709932,10,1089599.8010857308,1097207.9589142695,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,362061.16099999996,731342.7190000002,2.01994247872392,False,False,False,False
low,temperature_T1.5,high,10000,D2_cost_aware_abstention,362061.16099999996,11859.752432727588,10,354710.41028606414,369411.9117139358,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,362061.16099999996,0.0,0.0,True,True,True,True
low,temperature_T1.5,low,500,A_fixed_threshold_fifo,358982.046,11673.298081506071,10,351746.8608902479,366217.231109752,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,324477.243,34504.802999999956,0.10633967017526698,False,False,False,False
low,temperature_T1.5,low,500,B_topk_probability,353599.63300000003,11584.636470718988,10,346419.40092594485,360779.8650740552,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,324477.243,29122.390000000014,0.08975171796562637,False,False,False,False
low,temperature_T1.5,low,500,C_expected_exposure,325435.436,4509.968872218763,10,322640.12833271624,328230.74366728374,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,324477.243,958.1929999999702,0.0029530360623779405,True,True,True,True
low,temperature_T1.5,low,500,D1_cost_aware_topk,324477.243,4365.362821156366,10,321771.56309173704,327182.922908263,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,324477.243,0.0,0.0,True,True,True,True
low,temperature_T1.5,low,500,D2_cost_aware_abstention,324477.243,4365.362821156366,10,321771.56309173704,327182.922908263,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,324477.243,0.0,0.0,True,True,True,True
low,temperature_T1.5,low,1000,A_fixed_threshold_fifo,351899.585,13407.848344396609,10,343589.3144990795,360209.85550092056,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,305865.775,46033.81,0.15050330492190567,False,False,False,False
low,temperature_T1.5,low,1000,B_topk_probability,343752.927,12783.307836550888,10,335829.7507162623,351676.1032837377,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,305865.775,37887.152,0.12386855639536656,False,False,False,False
low,temperature_T1.5,low,1000,C_expected_exposure,307198.829,5271.091844022554,10,303931.7724273226,310465.8855726775,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,305865.775,1333.0540000000037,0.0043582973609911195,True,True,True,True
low,temperature_T1.5,low,1000,D1_cost_aware_topk,305865.775,5142.202310176375,10,302678.60498805076,309052.9450119493,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,305865.775,0.0,0.0,True,True,True,True
low,temperature_T1.5,low,1000,D2_cost_aware_abstention,305865.775,5142.202310176375,10,302678.60498805076,309052.9450119493,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,305865.775,0.0,0.0,True,True,True,True
low,temperature_T1.5,low,2000,A_fixed_threshold_fifo,360016.522,8347.0386112638,10,354842.9738691234,365190.0701308766,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,308463.552,51552.96999999997,0.16712823821726583,False,False,False,False
low,temperature_T1.5,low,2000,B_topk_probability,357756.01,7831.388134486613,10,352902.06534582423,362609.9546541758,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,308463.552,49292.457999999984,0.15979994291189378,False,False,False,False
low,temperature_T1.5,low,2000,C_expected_exposure,310334.708,6235.46218697505,10,306469.9284961596,314199.48750384036,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,308463.552,1871.155999999959,0.006066052173321141,True,False,True,True
low,temperature_T1.5,low,2000,D1_cost_aware_topk,308463.552,5794.942073969522,10,304871.80969095323,312055.2943090468,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,308463.552,0.0,0.0,True,True,True,True
low,temperature_T1.5,low,2000,D2_cost_aware_abstention,308463.552,5794.942073969522,10,304871.80969095323,312055.2943090468,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,308463.552,0.0,0.0,True,True,True,True
low,temperature_T1.5,low,5000,A_fixed_threshold_fifo,357874.981,14437.378581419567,10,348926.6010471544,366823.36095284566,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,340626.837,17248.14400000003,0.05063647994359302,False,False,False,False
low,temperature_T1.5,low,5000,B_topk_probability,408088.539,9410.777519224614,10,402255.67866328364,413921.39933671633,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,340626.837,67461.70199999999,0.1980516350213474,False,False,False,False
low,temperature_T1.5,low,5000,C_expected_exposure,367510.932,4699.46270424799,10,364598.17483881017,370423.6891611898,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,340626.837,26884.094999999972,0.07892535783961137,False,False,False,False
low,temperature_T1.5,low,5000,D1_cost_aware_topk,359529.269,4201.370740358841,10,356925.2324364729,362133.30556352704,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,340626.837,18902.43199999997,0.055493079072920996,False,False,False,False
low,temperature_T1.5,low,5000,D2_cost_aware_abstention,340626.837,5056.897009343989,10,337492.53976128553,343761.13423871447,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,340626.837,0.0,0.0,True,True,True,True
low,temperature_T1.5,low,10000,A_fixed_threshold_fifo,360660.59500000003,13714.112782278331,10,352160.49983383605,369160.690166164,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,340930.683,19729.91200000001,0.05787074318564636,False,False,False,False
low,temperature_T1.5,low,10000,B_topk_probability,545414.949,12209.485716369518,10,537847.4313510881,552982.4666489119,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,340930.683,204484.266,0.5997825252941519,False,False,False,False
low,temperature_T1.5,low,10000,C_expected_exposure,512597.05700000003,3457.661386933355,10,510453.9762693761,514740.13773062394,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,340930.683,171666.374,0.5035228055434365,False,False,False,False
low,temperature_T1.5,low,10000,D1_cost_aware_topk,496017.475,4921.614053014296,10,492967.0270063237,499067.9229936763,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,340930.683,155086.79199999996,0.4548924451015163,False,False,False,False
low,temperature_T1.5,low,10000,D2_cost_aware_abstention,340930.683,6489.559406941534,10,336908.41240756627,344952.95359243377,normal_approx_mean_pm_1.96_se,D2_cost_aware_abstention,340930.683,0.0,0.0,True,True,True,True
low,temperature_T2.5,baseline,500,A_fixed_threshold_fifo,365390.532,9932.376533481913,10,359234.38124485477,371546.68275514524,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,351012.266,14378.266000000003,0.04096228933492599,False,False,False,False
low,temperature_T2.5,baseline,500,B_topk_probability,364899.406,9649.447248945517,10,358918.61663221056,370880.1953677895,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,351012.266,13887.140000000014,0.0395631188569348,False,False,False,False
low,temperature_T2.5,baseline,500,C_expected_exposure,353026.792,5490.846290425955,10,349623.53021031205,356430.053789688,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,351012.266,2014.5260000000126,0.005739189752417406,True,False,True,True
low,temperature_T2.5,baseline,500,D1_cost_aware_topk,351012.266,6392.174757769945,10,347050.3550384679,354974.1769615321,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,351012.266,0.0,0.0,True,True,True,True
low,temperature_T2.5,baseline,500,D2_cost_aware_abstention,351012.266,6392.174757769945,10,347050.3550384679,354974.1769615321,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,351012.266,0.0,0.0,True,True,True,True
low,temperature_T2.5,baseline,1000,A_fixed_threshold_fifo,358759.632,8263.477258646835,10,353637.87573205563,363881.38826794433,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,348119.185,10640.446999999986,0.030565528871957993,False,False,False,False
low,temperature_T2.5,baseline,1000,B_topk_probability,364313.534,5947.718935771763,10,360627.0996109679,367999.96838903206,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,348119.185,16194.348999999987,0.04651955335354467,False,False,False,False
low,temperature_T2.5,baseline,1000,C_expected_exposure,352688.208,5643.402239427326,10,349190.3910534993,356186.02494650066,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,348119.185,4569.0229999999865,0.01312488135349388,False,False,False,True
low,temperature_T2.5,baseline,1000,D1_cost_aware_topk,348119.185,6040.83012592594,10,344375.0396974068,351863.3303025932,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,348119.185,0.0,0.0,True,True,True,True
low,temperature_T2.5,baseline,1000,D2_cost_aware_abstention,348119.185,6040.83012592594,10,344375.0396974068,351863.3303025932,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,348119.185,0.0,0.0,True,True,True,True
low,temperature_T2.5,baseline,2000,A_fixed_threshold_fifo,368740.699,14304.210004955781,10,359874.8577859744,377606.54021402565,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,368740.699,0.0,0.0,True,True,True,True
low,temperature_T2.5,baseline,2000,B_topk_probability,394868.185,10064.199643882093,10,388630.3294345407,401106.0405654593,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,368740.699,26127.485999999975,0.07085598652618483,False,False,False,False
low,temperature_T2.5,baseline,2000,C_expected_exposure,385476.15499999997,5076.045370660676,10,382329.98948398227,388622.3205160177,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,368740.699,16735.455999999947,0.04538543221669151,False,False,False,False
low,temperature_T2.5,baseline,2000,D1_cost_aware_topk,375166.052,5215.858735130772,10,371933.2292628872,378398.87473711284,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,368740.699,6425.353000000003,0.01742512561652437,False,False,False,True
low,temperature_T2.5,baseline,2000,D2_cost_aware_abstention,375166.052,5215.858735130772,10,371933.2292628872,378398.87473711284,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,368740.699,6425.353000000003,0.01742512561652437,False,False,False,True
low,temperature_T2.5,baseline,5000,A_fixed_threshold_fifo,350942.333,7840.802783165121,10,346082.55308611813,355802.11291388184,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,350942.333,0.0,0.0,True,True,True,True
low,temperature_T2.5,baseline,5000,B_topk_probability,505451.355,12355.930437629499,10,497793.069972472,513109.640027528,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,350942.333,154509.022,0.4402689771826416,False,False,False,False
low,temperature_T2.5,baseline,5000,C_expected_exposure,517719.732,3905.2374901230232,10,515299.2407265571,520140.22327344294,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,350942.333,166777.39900000003,0.4752273616417773,False,False,False,False
low,temperature_T2.5,baseline,5000,D1_cost_aware_topk,490361.88,4323.518341143017,10,487682.13556914916,493041.62443085085,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,350942.333,139419.54700000002,0.39727195578881624,False,False,False,False
low,temperature_T2.5,baseline,5000,D2_cost_aware_abstention,490361.88,4323.518341143017,10,487682.13556914916,493041.62443085085,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,350942.333,139419.54700000002,0.39727195578881624,False,False,False,False
low,temperature_T2.5,baseline,10000,A_fixed_threshold_fifo,356681.078,12312.572218203815,10,349049.6666752922,364312.48932470777,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,356681.078,0.0,0.0,True,True,True,True
low,temperature_T2.5,baseline,10000,B_topk_probability,768213.585,9235.118656120616,10,762489.5991546101,773937.5708453899,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,356681.078,411532.507,1.1537828395819754,False,False,False,False
low,temperature_T2.5,baseline,10000,C_expected_exposure,794329.139,3257.891257572219,10,792309.8770783566,796348.4009216434,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,356681.078,437648.061,1.2270010605945292,False,False,False,False
low,temperature_T2.5,baseline,10000,D1_cost_aware_topk,728245.412,3059.5447639143504,10,726349.0865087865,730141.7374912135,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,356681.078,371564.33400000003,1.0417270691326106,False,False,False,False
low,temperature_T2.5,baseline,10000,D2_cost_aware_abstention,569381.724,6768.023018126759,10,565186.8598732294,573576.5881267707,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,356681.078,212700.64600000007,0.5963328562105559,False,False,False,False
low,temperature_T2.5,high,500,A_fixed_threshold_fifo,374012.452,12056.702300343422,10,366539.6304934234,381485.2735065766,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,374012.452,0.0,0.0,True,True,True,True
low,temperature_T2.5,high,500,B_topk_probability,384128.20300000004,12333.68495742367,10,376483.70586395054,391772.70013604953,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,374012.452,10115.751000000047,0.02704656207542536,False,False,False,False
low,temperature_T2.5,high,500,C_expected_exposure,388699.00800000003,7866.735811416187,10,383823.154628682,393574.86137131805,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,374012.452,14686.55600000004,0.039267558931433764,False,False,False,False
low,temperature_T2.5,high,500,D1_cost_aware_topk,376317.609,6723.44988574475,10,372150.37158690137,380484.8464130986,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,374012.452,2305.1570000000065,0.006163316188200083,True,False,True,True
low,temperature_T2.5,high,500,D2_cost_aware_abstention,376317.609,6723.44988574475,10,372150.37158690137,380484.8464130986,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,374012.452,2305.1570000000065,0.006163316188200083,True,False,True,True
low,temperature_T2.5,high,1000,A_fixed_threshold_fifo,373410.257,12329.985744911151,10,365768.0526596199,381052.4613403801,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,373410.257,0.0,0.0,True,True,True,True
low,temperature_T2.5,high,1000,B_topk_probability,417101.46499999997,12658.898133388891,10,409255.39864916564,424947.5313508343,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,373410.257,43691.207999999984,0.11700591288256976,False,False,False,False
low,temperature_T2.5,high,1000,C_expected_exposure,434225.054,8140.306666778882,10,429179.6396558222,439270.4683441778,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,373410.257,60814.79700000002,0.16286322043906798,False,False,False,False
low,temperature_T2.5,high,1000,D1_cost_aware_topk,409102.473,9748.634910398781,10,403060.2064827188,415144.7395172812,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,373410.257,35692.216000000015,0.09558445524971215,False,False,False,False
low,temperature_T2.5,high,1000,D2_cost_aware_abstention,409102.473,9748.634910398781,10,403060.2064827188,415144.7395172812,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,373410.257,35692.216000000015,0.09558445524971215,False,False,False,False
low,temperature_T2.5,high,2000,A_fixed_threshold_fifo,370489.31100000005,10134.332108509452,10,364207.9868826166,376770.6351173835,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,370489.31100000005,0.0,0.0,True,True,True,True
low,temperature_T2.5,high,2000,B_topk_probability,502602.421,5246.790089169771,10,499350.4268110314,505854.41518896853,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,370489.31100000005,132113.10999999993,0.3565908815112885,False,False,False,False
low,temperature_T2.5,high,2000,C_expected_exposure,542122.172,6598.117653911788,10,538032.616308999,546211.727691001,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,370489.31100000005,171632.86099999998,0.4632599535374988,False,False,False,False
low,temperature_T2.5,high,2000,D1_cost_aware_topk,484361.20599999995,6161.559442958864,10,480542.2318914594,488180.1801085405,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,370489.31100000005,113871.8949999999,0.3073554124750441,False,False,False,False
low,temperature_T2.5,high,2000,D2_cost_aware_abstention,484361.20599999995,6161.559442958864,10,480542.2318914594,488180.1801085405,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,370489.31100000005,113871.8949999999,0.3073554124750441,False,False,False,False
low,temperature_T2.5,high,5000,A_fixed_threshold_fifo,365082.052,14234.148170482129,10,356259.63556087576,373904.4684391243,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,365082.052,0.0,0.0,True,True,True,True
low,temperature_T2.5,high,5000,B_topk_probability,837652.254,13590.205090493384,10,829228.9576168642,846075.5503831357,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,365082.052,472570.20199999993,1.2944218961495262,False,False,False,False
low,temperature_T2.5,high,5000,C_expected_exposure,915108.852,4812.205354223569,10,912126.2162203904,918091.4877796095,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,365082.052,550026.7999999999,1.5065840596294224,False,False,False,False
low,temperature_T2.5,high,5000,D1_cost_aware_topk,749629.297,4448.802299660877,10,746871.9007671622,752386.6932328378,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,365082.052,384547.245,1.0533173101590871,False,False,False,False
low,temperature_T2.5,high,5000,D2_cost_aware_abstention,489075.61,8177.318835164334,10,484007.2552761872,494143.96472381277,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,365082.052,123993.55799999996,0.33963202880211696,False,False,False,False
low,temperature_T2.5,high,10000,A_fixed_threshold_fifo,368545.61,12859.75652972914,10,360575.05032532325,376516.1696746767,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,368545.61,0.0,0.0,True,True,True,True
low,temperature_T2.5,high,10000,B_topk_probability,1490226.6030000001,15119.407687356379,10,1480855.497027718,1499597.7089722822,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,368545.61,1121680.9930000002,3.043533724360467,False,False,False,False
low,temperature_T2.5,high,10000,C_expected_exposure,1599106.8560000001,7903.995511527617,10,1594207.908827294,1604005.8031727064,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,368545.61,1230561.2460000003,3.3389659586502747,False,False,False,False
low,temperature_T2.5,high,10000,D1_cost_aware_topk,1210653.742,4530.056647513858,10,1207845.983800597,1213461.5001994031,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,368545.61,842108.1320000001,2.284949567029167,False,False,False,False
low,temperature_T2.5,high,10000,D2_cost_aware_abstention,491200.7,6592.207207176944,10,487114.8076418385,495286.5923581615,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,368545.61,122655.09000000003,0.3328084412672831,False,False,False,False
low,temperature_T2.5,low,500,A_fixed_threshold_fifo,364612.067,11074.101138816375,10,357748.26800300606,371475.8659969939,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,332316.895,32295.171999999962,0.09718185408539028,False,False,False,False
low,temperature_T2.5,low,500,B_topk_probability,358608.643,10647.218946934287,10,352009.42832671286,365207.8576732871,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,332316.895,26291.747999999963,0.0791164951153024,False,False,False,False
low,temperature_T2.5,low,500,C_expected_exposure,333376.03599999996,7068.806414584513,10,328994.74439265643,337757.3276073435,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,332316.895,1059.140999999945,0.0031871415986838257,True,True,True,True
low,temperature_T2.5,low,500,D1_cost_aware_topk,332316.895,6683.302987848397,10,328174.54089201655,336459.2491079835,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,332316.895,0.0,0.0,True,True,True,True
low,temperature_T2.5,low,500,D2_cost_aware_abstention,332316.895,6683.302987848397,10,328174.54089201655,336459.2491079835,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,332316.895,0.0,0.0,True,True,True,True
low,temperature_T2.5,low,1000,A_fixed_threshold_fifo,364908.309,15445.403269914203,10,355335.1488723027,374481.4691276973,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,329327.82,35580.489,0.10803973074609974,False,False,False,False
low,temperature_T2.5,low,1000,B_topk_probability,356623.586,14500.730771727953,10,347635.9399527919,365611.2320472081,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,329327.82,27295.766000000003,0.08288326810653289,False,False,False,False
low,temperature_T2.5,low,1000,C_expected_exposure,329971.048,9710.618783514832,10,323952.34412227804,335989.751877722,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,329327.82,643.2280000000028,0.0019531541550300937,True,True,True,True
low,temperature_T2.5,low,1000,D1_cost_aware_topk,329327.82,9704.445248189697,10,323312.9425191152,335342.6974808848,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,329327.82,0.0,0.0,True,True,True,True
low,temperature_T2.5,low,1000,D2_cost_aware_abstention,329327.82,9704.445248189697,10,323312.9425191152,335342.6974808848,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,329327.82,0.0,0.0,True,True,True,True
low,temperature_T2.5,low,2000,A_fixed_threshold_fifo,367115.265,8174.62304137663,10,362048.58114648756,372181.94885351247,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,336178.67000000004,30936.594999999972,0.09202426495410898,False,False,False,False
low,temperature_T2.5,low,2000,B_topk_probability,360130.82,9116.164226447194,10,354480.56287397485,365781.07712602516,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,336178.67000000004,23952.149999999965,0.07124827402047834,False,False,False,False
low,temperature_T2.5,low,2000,C_expected_exposure,338462.441,5774.725115021014,10,334883.2292919305,342041.6527080695,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,336178.67000000004,2283.7709999999497,0.006793325108936713,True,False,True,True
low,temperature_T2.5,low,2000,D1_cost_aware_topk,336178.67000000004,5801.282915103049,10,332582.99759690167,339774.3424030984,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,336178.67000000004,0.0,0.0,True,True,True,True
low,temperature_T2.5,low,2000,D2_cost_aware_abstention,336178.67000000004,5801.282915103049,10,332582.99759690167,339774.3424030984,normal_approx_mean_pm_1.96_se,D1_cost_aware_topk,336178.67000000004,0.0,0.0,True,True,True,True
low,temperature_T2.5,low,5000,A_fixed_threshold_fifo,364424.931,11778.16255518326,10,357124.7502160868,371725.11178391316,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,364424.931,0.0,0.0,True,True,True,True
low,temperature_T2.5,low,5000,B_topk_probability,414136.608,11219.163923280554,10,407182.89815769,421090.31784231,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,364424.931,49711.677000000025,0.13641129563663149,False,False,False,False
low,temperature_T2.5,low,5000,C_expected_exposure,396438.443,4985.1059013783115,10,393348.6423510016,399528.24364899844,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,364424.931,32013.512000000046,0.08784665723103353,False,False,False,False
low,temperature_T2.5,low,5000,D1_cost_aware_topk,390171.886,4453.785458551445,10,387411.40117328305,392932.37082671694,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,364424.931,25746.955000000016,0.07065091548305738,False,False,False,False
low,temperature_T2.5,low,5000,D2_cost_aware_abstention,390171.886,4453.785458551445,10,387411.40117328305,392932.37082671694,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,364424.931,25746.955000000016,0.07065091548305738,False,False,False,False
low,temperature_T2.5,low,10000,A_fixed_threshold_fifo,364480.277,18562.72551397082,10,352974.98052788514,375985.57347211486,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,364480.277,0.0,0.0,True,True,True,True
low,temperature_T2.5,low,10000,B_topk_probability,551847.7359999999,16035.205599062454,10,541909.012601344,561786.4593986558,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,364480.277,187367.45899999992,0.514067484095991,False,False,False,False
low,temperature_T2.5,low,10000,C_expected_exposure,541869.494,5102.1392916592595,10,538707.155304188,545031.8326958119,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,364480.277,177389.21699999995,0.4866908532337401,False,False,False,False
low,temperature_T2.5,low,10000,D1_cost_aware_topk,529546.981,4907.215427527672,10,526505.4573668595,532588.5046331405,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,364480.277,165066.70400000003,0.45288240383992034,False,False,False,False
low,temperature_T2.5,low,10000,D2_cost_aware_abstention,529546.981,4907.215427527672,10,526505.4573668595,532588.5046331405,normal_approx_mean_pm_1.96_se,A_fixed_threshold_fifo,364480.277,165066.70400000003,0.45288240383992034,False,False,False,False
