review_volume,precision_among_reviewed,fraud_dollars_captured,fraud_loss_remaining,fp_intervention_cost,review_cost,total_system_cost,review_effectiveness,policy_label,base_policy,info_set,deployable,is_oracle_reference,condition,e_true,e_hat,r_true,r_hat,abstention_rate,overlap_with_d1_oracle,spearman_vs_oracle_benefit,capacity_utilization,seed,capacity
1538,0.3719,175102.62,510586.09,36729.02,38450.0,585765.12,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,0.98462,0.769,1.0,0.769,1331,2000
2000,0.3585,196195.32,489493.4,48567.77,50000.0,588061.17,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.880583,0.911444,1.0,1331,2000
1574,0.3736,175881.24,509807.47,37956.08,39350.0,587113.55,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,0.98426,0.77988,0.911444,0.787,1331,2000
2000,0.5225,110926.91,574761.8,40877.9,50000.0,665639.7,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.255887,1.0,1.0,1331,2000
2000,0.325,202393.43,483295.28,58546.42,50000.0,591841.7,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.727862,0.366624,1.0,1331,2000
2000,0.325,202393.43,483295.28,58546.42,50000.0,591841.7,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.727862,0.366624,1.0,1331,2000
2000,0.3575,196375.82,489312.9,48463.92,50000.0,587776.81,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1331,2000
1538,0.3719,175102.62,510586.09,36729.02,38450.0,585765.12,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98462,0.769,1.0,0.769,1331,2000
2000,0.35,194074.16,491614.55,50362.76,50000.0,591977.31,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.764446,0.697445,1.0,1331,2000
1704,0.3674,182151.36,503537.35,42193.87,42600.0,588331.23,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98296,0.762131,0.697445,0.852,1331,2000
2000,0.5225,110926.91,574761.8,40877.9,50000.0,665639.7,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.255887,1.0,1.0,1331,2000
2000,0.325,202393.43,483295.28,58546.42,50000.0,591841.7,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.727862,0.366624,1.0,1331,2000
2000,0.325,202393.43,483295.28,58546.42,50000.0,591841.7,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.727862,0.366624,1.0,1331,2000
2000,0.3575,196375.82,489312.9,48463.92,50000.0,587776.81,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,1.0,1.0,1.0,1331,2000
1538,0.3719,175102.62,510586.09,36729.02,38450.0,585765.12,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,0.98462,0.769,1.0,0.769,1331,2000
2000,0.352,198124.43,487564.28,50153.51,50000.0,587717.79,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.942691,0.998288,1.0,1331,2000
2000,0.352,198124.43,487564.28,50153.51,50000.0,587717.79,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,0.97902,0.942691,0.998288,1.0,1331,2000
2000,0.5225,110926.91,574761.8,40877.9,50000.0,665639.7,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.255887,1.0,1.0,1331,2000
2000,0.325,202393.43,483295.28,58546.42,50000.0,591841.7,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.727862,0.366624,1.0,1331,2000
2000,0.325,202393.43,483295.28,58546.42,50000.0,591841.7,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.727862,0.366624,1.0,1331,2000
2000,0.3575,196375.82,489312.9,48463.92,50000.0,587776.81,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,1.0,1.0,1.0,1331,2000
1538,0.3719,175102.62,510586.09,36729.02,38450.0,585765.12,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,0.98462,0.769,1.0,0.769,1331,2000
2000,0.369,193627.72,492060.99,45717.69,50000.0,587778.68,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.91296,0.997671,1.0,1331,2000
1016,0.3907,139200.46,546488.25,23357.76,25400.0,595246.02,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,0.98984,0.508,0.997671,0.508,1331,2000
2000,0.5225,110926.91,574761.8,40877.9,50000.0,665639.7,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.255887,1.0,1.0,1331,2000
2000,0.325,202393.43,483295.28,58546.42,50000.0,591841.7,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.727862,0.366624,1.0,1331,2000
2000,0.308,194779.12,490909.59,60019.69,50000.0,600929.28,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.613554,0.362076,1.0,1331,2000
2000,0.3575,196375.82,489312.9,48463.92,50000.0,587776.81,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,1.0,1.0,1.0,1331,2000
1538,0.3719,175102.62,510586.09,36729.02,38450.0,585765.12,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,0.98462,0.769,1.0,0.769,1331,2000
2000,0.3355,191885.3,493803.41,51182.56,50000.0,594985.98,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.682793,0.831608,1.0,1331,2000
1894,0.3353,185602.06,500086.66,48824.17,47350.0,596260.83,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,0.98106,0.679896,0.831608,0.947,1331,2000
2000,0.523,106756.95,579396.09,41967.11,50000.0,671363.2,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,ORACLE,0.8,0.8,25.0,25.0,,0.255099,1.0,1.0,1348,2000
2000,0.329,213685.03,472468.01,56858.46,50000.0,579326.47,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,ORACLE,0.8,0.8,25.0,25.0,,0.736111,0.373335,1.0,1348,2000
2000,0.329,213685.03,472468.01,56858.46,50000.0,579326.47,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,ORACLE,0.8,0.8,25.0,25.0,,0.736111,0.373335,1.0,1348,2000
2000,0.351,206048.38,480104.67,47325.1,50000.0,577429.76,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,ORACLE,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1348,2000
1547,0.3723,186674.76,499478.29,35729.29,38675.0,573882.58,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,ORACLE,0.8,0.8,25.0,25.0,0.98453,0.7735,1.0,0.7735,1348,2000
2000,0.351,206048.38,480104.67,47325.1,50000.0,577429.76,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,ORACLE,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1348,2000
1547,0.3723,186674.76,499478.29,35729.29,38675.0,573882.58,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,ORACLE,0.8,0.8,25.0,25.0,0.98453,0.7735,1.0,0.7735,1348,2000
2000,0.523,106756.95,579396.09,41967.11,50000.0,671363.2,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.255099,1.0,1.0,1348,2000
2000,0.329,213685.03,472468.01,56858.46,50000.0,579326.47,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.736111,0.373335,1.0,1348,2000
2000,0.324,208957.77,477195.27,57654.15,50000.0,584849.42,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.682086,0.371294,1.0,1348,2000
2000,0.351,206048.38,480104.67,47325.1,50000.0,577429.76,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1348,2000
1547,0.3723,186674.76,499478.29,35729.29,38675.0,573882.58,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,0.98453,0.7735,1.0,0.7735,1348,2000
2000,0.349,204697.43,481455.62,48107.17,50000.0,579562.78,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.822323,0.998196,1.0,1348,2000
1533,0.3679,181697.71,504455.33,36248.88,38325.0,579029.21,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,0.98467,0.72594,0.998196,0.7665,1348,2000
2000,0.523,106756.95,579396.09,41967.11,50000.0,671363.2,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.255099,1.0,1.0,1348,2000
2000,0.329,213685.03,472468.01,56858.46,50000.0,579326.47,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.736111,0.373335,1.0,1348,2000
2000,0.3045,192797.68,493355.37,60158.19,50000.0,603513.56,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.516875,0.362509,1.0,1348,2000
2000,0.351,206048.38,480104.67,47325.1,50000.0,577429.76,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1348,2000
1547,0.3723,186674.76,499478.29,35729.29,38675.0,573882.58,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98453,0.7735,1.0,0.7735,1348,2000
2000,0.3365,191907.14,494245.9,49721.22,50000.0,593967.13,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.614205,0.990577,1.0,1348,2000
1547,0.3523,172321.99,513831.06,38116.55,38675.0,590622.61,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98453,0.569469,0.990577,0.7735,1348,2000
2000,0.523,106756.95,579396.09,41967.11,50000.0,671363.2,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.255099,1.0,1.0,1348,2000
2000,0.329,213685.03,472468.01,56858.46,50000.0,579326.47,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.736111,0.373335,1.0,1348,2000
2000,0.329,213685.03,472468.01,56858.46,50000.0,579326.47,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.736111,0.373335,1.0,1348,2000
2000,0.351,206048.38,480104.67,47325.1,50000.0,577429.76,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1348,2000
1547,0.3723,186674.76,499478.29,35729.29,38675.0,573882.58,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,0.98453,0.7735,1.0,0.7735,1348,2000
2000,0.352,205916.53,480236.52,47183.76,50000.0,577420.28,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.890359,0.91114,1.0,1348,2000
1580,0.369,188918.3,497234.74,36879.72,39500.0,573614.46,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,0.9842,0.781981,0.91114,0.79,1348,2000
2000,0.523,106756.95,579396.09,41967.11,50000.0,671363.2,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.255099,1.0,1.0,1348,2000
2000,0.329,213685.03,472468.01,56858.46,50000.0,579326.47,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.736111,0.373335,1.0,1348,2000
2000,0.329,213685.03,472468.01,56858.46,50000.0,579326.47,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.736111,0.373335,1.0,1348,2000
2000,0.351,206048.38,480104.67,47325.1,50000.0,577429.76,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1348,2000
1547,0.3723,186674.76,499478.29,35729.29,38675.0,573882.58,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98453,0.7735,1.0,0.7735,1348,2000
2000,0.348,203997.43,482155.61,48791.71,50000.0,580947.32,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.775411,0.694506,1.0,1348,2000
1692,0.3587,191935.21,494217.83,40575.04,42300.0,577092.87,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98308,0.76145,0.694506,0.846,1348,2000
2000,0.523,106756.95,579396.09,41967.11,50000.0,671363.2,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.255099,1.0,1.0,1348,2000
2000,0.329,213685.03,472468.01,56858.46,50000.0,579326.47,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.736111,0.373335,1.0,1348,2000
2000,0.329,213685.03,472468.01,56858.46,50000.0,579326.47,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.736111,0.373335,1.0,1348,2000
2000,0.351,206048.38,480104.67,47325.1,50000.0,577429.76,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,1.0,1.0,1.0,1348,2000
1547,0.3723,186674.76,499478.29,35729.29,38675.0,573882.58,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,0.98453,0.7735,1.0,0.7735,1348,2000
2000,0.344,207523.15,478629.9,49052.54,50000.0,577682.44,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.943635,0.998268,1.0,1348,2000
2000,0.344,207523.15,478629.9,49052.54,50000.0,577682.44,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,0.979,0.943635,0.998268,1.0,1348,2000
2000,0.523,106756.95,579396.09,41967.11,50000.0,671363.2,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.255099,1.0,1.0,1348,2000
2000,0.329,213685.03,472468.01,56858.46,50000.0,579326.47,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.736111,0.373335,1.0,1348,2000
2000,0.329,213685.03,472468.01,56858.46,50000.0,579326.47,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.736111,0.373335,1.0,1348,2000
2000,0.351,206048.38,480104.67,47325.1,50000.0,577429.76,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,1.0,1.0,1.0,1348,2000
1547,0.3723,186674.76,499478.29,35729.29,38675.0,573882.58,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,0.98453,0.7735,1.0,0.7735,1348,2000
2000,0.361,203671.32,482481.72,44896.58,50000.0,577378.3,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.916627,0.997629,1.0,1348,2000
1043,0.4084,155583.47,530569.57,22852.17,26075.0,579496.75,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,0.98957,0.5215,0.997629,0.5215,1348,2000
2000,0.523,106756.95,579396.09,41967.11,50000.0,671363.2,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.255099,1.0,1.0,1348,2000
2000,0.329,213685.03,472468.01,56858.46,50000.0,579326.47,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.736111,0.373335,1.0,1348,2000
2000,0.3165,204209.25,481943.8,58625.38,50000.0,590569.18,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.625356,0.368981,1.0,1348,2000
2000,0.351,206048.38,480104.67,47325.1,50000.0,577429.76,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,1.0,1.0,1.0,1348,2000
1547,0.3723,186674.76,499478.29,35729.29,38675.0,573882.58,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,0.98453,0.7735,1.0,0.7735,1348,2000
2000,0.3405,199103.67,487049.37,50120.76,50000.0,587170.13,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.705757,0.833539,1.0,1348,2000
1900,0.3426,195766.79,490386.25,47506.37,47500.0,585392.62,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,0.981,0.699346,0.833539,0.95,1348,2000
2000,0.509,97658.14,581209.54,42063.03,50000.0,673272.57,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,ORACLE,0.8,0.8,25.0,25.0,,0.255099,1.0,1.0,1365,2000
2000,0.2955,205192.79,473674.89,59838.54,50000.0,583513.43,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,ORACLE,0.8,0.8,25.0,25.0,,0.72637,0.37082,1.0,1365,2000
2000,0.2955,205192.79,473674.89,59838.54,50000.0,583513.43,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,ORACLE,0.8,0.8,25.0,25.0,,0.72637,0.37082,1.0,1365,2000
2000,0.335,203323.71,475543.96,49271.43,50000.0,574815.4,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,ORACLE,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1365,2000
1514,0.3408,179604.47,499263.21,37658.06,37850.0,574771.27,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,ORACLE,0.8,0.8,25.0,25.0,0.98486,0.757,1.0,0.757,1365,2000
2000,0.335,203323.71,475543.96,49271.43,50000.0,574815.4,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,ORACLE,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1365,2000
1514,0.3408,179604.47,499263.21,37658.06,37850.0,574771.27,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,ORACLE,0.8,0.8,25.0,25.0,0.98486,0.757,1.0,0.757,1365,2000
2000,0.509,97658.14,581209.54,42063.03,50000.0,673272.57,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.255099,1.0,1.0,1365,2000
2000,0.2955,205192.79,473674.89,59838.54,50000.0,583513.43,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.72637,0.37082,1.0,1365,2000
2000,0.2965,205183.04,473684.64,59794.8,50000.0,583479.44,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.665973,0.369044,1.0,1365,2000
2000,0.335,203323.71,475543.96,49271.43,50000.0,574815.4,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1365,2000
1514,0.3408,179604.47,499263.21,37658.06,37850.0,574771.27,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,0.98486,0.757,1.0,0.757,1365,2000
2000,0.329,199323.28,479544.4,50024.42,50000.0,579568.82,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.801802,0.998241,1.0,1365,2000
1512,0.3353,178030.59,500837.09,38230.58,37800.0,576867.67,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,0.98488,0.708171,0.998241,0.756,1365,2000
2000,0.509,97658.14,581209.54,42063.03,50000.0,673272.57,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.255099,1.0,1.0,1365,2000
2000,0.2955,205192.79,473674.89,59838.54,50000.0,583513.43,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.72637,0.37082,1.0,1365,2000
2000,0.2915,196985.57,481882.1,60463.25,50000.0,592345.36,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.526718,0.36069,1.0,1365,2000
2000,0.335,203323.71,475543.96,49271.43,50000.0,574815.4,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1365,2000
